date,region,province,lat,long,cases,deaths,new_cases,new_deaths
2020-01-22,Afghanistan,N/A,33.93911,67.709953,0,0,,
2020-01-23,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-01-24,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-01-25,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-01-26,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-01-27,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-01-28,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-01-29,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-01-30,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-01-31,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-02-01,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-02-02,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-02-03,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-02-04,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-02-05,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-02-06,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-02-07,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-02-08,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-02-09,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-02-10,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-02-11,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-02-12,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-02-13,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-02-14,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-02-15,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-02-16,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-02-17,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-02-18,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-02-19,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-02-20,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-02-21,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-02-22,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-02-23,Afghanistan,N/A,33.93911,67.709953,0,0,0.0,0.0
2020-02-24,Afghanistan,N/A,33.93911,67.709953,1,0,1.0,0.0
2020-02-25,Afghanistan,N/A,33.93911,67.709953,1,0,0.0,0.0
2020-02-26,Afghanistan,N/A,33.93911,67.709953,1,0,0.0,0.0
2020-02-27,Afghanistan,N/A,33.93911,67.709953,1,0,0.0,0.0
2020-02-28,Afghanistan,N/A,33.93911,67.709953,1,0,0.0,0.0
2020-02-29,Afghanistan,N/A,33.93911,67.709953,1,0,0.0,0.0
2020-03-01,Afghanistan,N/A,33.93911,67.709953,1,0,0.0,0.0
2020-03-02,Afghanistan,N/A,33.93911,67.709953,1,0,0.0,0.0
2020-03-03,Afghanistan,N/A,33.93911,67.709953,1,0,0.0,0.0
2020-03-04,Afghanistan,N/A,33.93911,67.709953,1,0,0.0,0.0
2020-03-05,Afghanistan,N/A,33.93911,67.709953,1,0,0.0,0.0
2020-03-06,Afghanistan,N/A,33.93911,67.709953,1,0,0.0,0.0
2020-03-07,Afghanistan,N/A,33.93911,67.709953,1,0,0.0,0.0
2020-03-08,Afghanistan,N/A,33.93911,67.709953,4,0,3.0,0.0
2020-03-09,Afghanistan,N/A,33.93911,67.709953,4,0,0.0,0.0
2020-03-10,Afghanistan,N/A,33.93911,67.709953,5,0,1.0,0.0
2020-03-11,Afghanistan,N/A,33.93911,67.709953,7,0,2.0,0.0
2020-03-12,Afghanistan,N/A,33.93911,67.709953,7,0,0.0,0.0
2020-03-13,Afghanistan,N/A,33.93911,67.709953,7,0,0.0,0.0
2020-03-14,Afghanistan,N/A,33.93911,67.709953,11,0,4.0,0.0
2020-03-15,Afghanistan,N/A,33.93911,67.709953,16,0,5.0,0.0
2020-03-16,Afghanistan,N/A,33.93911,67.709953,21,0,5.0,0.0
2020-03-17,Afghanistan,N/A,33.93911,67.709953,22,0,1.0,0.0
2020-03-18,Afghanistan,N/A,33.93911,67.709953,22,0,0.0,0.0
2020-03-19,Afghanistan,N/A,33.93911,67.709953,22,0,0.0,0.0
2020-03-20,Afghanistan,N/A,33.93911,67.709953,24,0,2.0,0.0
2020-03-21,Afghanistan,N/A,33.93911,67.709953,24,0,0.0,0.0
2020-03-22,Afghanistan,N/A,33.93911,67.709953,40,1,16.0,1.0
2020-03-23,Afghanistan,N/A,33.93911,67.709953,40,1,0.0,0.0
2020-03-24,Afghanistan,N/A,33.93911,67.709953,74,1,34.0,0.0
2020-03-25,Afghanistan,N/A,33.93911,67.709953,84,2,10.0,1.0
2020-03-26,Afghanistan,N/A,33.93911,67.709953,94,4,10.0,2.0
2020-03-27,Afghanistan,N/A,33.93911,67.709953,110,4,16.0,0.0
2020-03-28,Afghanistan,N/A,33.93911,67.709953,110,4,0.0,0.0
2020-03-29,Afghanistan,N/A,33.93911,67.709953,120,4,10.0,0.0
2020-03-30,Afghanistan,N/A,33.93911,67.709953,170,4,50.0,0.0
2020-03-31,Afghanistan,N/A,33.93911,67.709953,174,4,4.0,0.0
2020-04-01,Afghanistan,N/A,33.93911,67.709953,237,4,63.0,0.0
2020-04-02,Afghanistan,N/A,33.93911,67.709953,273,6,36.0,2.0
2020-04-03,Afghanistan,N/A,33.93911,67.709953,281,6,8.0,0.0
2020-04-04,Afghanistan,N/A,33.93911,67.709953,299,7,18.0,1.0
2020-04-05,Afghanistan,N/A,33.93911,67.709953,349,7,50.0,0.0
2020-04-06,Afghanistan,N/A,33.93911,67.709953,367,11,18.0,4.0
2020-04-07,Afghanistan,N/A,33.93911,67.709953,423,14,56.0,3.0
2020-04-08,Afghanistan,N/A,33.93911,67.709953,444,14,21.0,0.0
2020-04-09,Afghanistan,N/A,33.93911,67.709953,484,15,40.0,1.0
2020-04-10,Afghanistan,N/A,33.93911,67.709953,521,15,37.0,0.0
2020-04-11,Afghanistan,N/A,33.93911,67.709953,555,18,34.0,3.0
2020-04-12,Afghanistan,N/A,33.93911,67.709953,607,18,52.0,0.0
2020-04-13,Afghanistan,N/A,33.93911,67.709953,665,21,58.0,3.0
2020-04-14,Afghanistan,N/A,33.93911,67.709953,714,23,49.0,2.0
2020-04-15,Afghanistan,N/A,33.93911,67.709953,784,25,70.0,2.0
2020-04-16,Afghanistan,N/A,33.93911,67.709953,840,30,56.0,5.0
2020-04-17,Afghanistan,N/A,33.93911,67.709953,906,30,66.0,0.0
2020-04-18,Afghanistan,N/A,33.93911,67.709953,933,30,27.0,0.0
2020-04-19,Afghanistan,N/A,33.93911,67.709953,996,33,63.0,3.0
2020-04-20,Afghanistan,N/A,33.93911,67.709953,1026,36,30.0,3.0
2020-04-21,Afghanistan,N/A,33.93911,67.709953,1092,36,66.0,0.0
2020-04-22,Afghanistan,N/A,33.93911,67.709953,1176,40,84.0,4.0
2020-04-23,Afghanistan,N/A,33.93911,67.709953,1279,42,103.0,2.0
2020-04-24,Afghanistan,N/A,33.93911,67.709953,1351,43,72.0,1.0
2020-04-25,Afghanistan,N/A,33.93911,67.709953,1463,47,112.0,4.0
2020-04-26,Afghanistan,N/A,33.93911,67.709953,1531,50,68.0,3.0
2020-04-27,Afghanistan,N/A,33.93911,67.709953,1703,57,172.0,7.0
2020-04-28,Afghanistan,N/A,33.93911,67.709953,1828,58,125.0,1.0
2020-04-29,Afghanistan,N/A,33.93911,67.709953,1939,60,111.0,2.0
2020-04-30,Afghanistan,N/A,33.93911,67.709953,2171,64,232.0,4.0
2020-05-01,Afghanistan,N/A,33.93911,67.709953,2335,68,164.0,4.0
2020-05-02,Afghanistan,N/A,33.93911,67.709953,2469,72,134.0,4.0
2020-05-03,Afghanistan,N/A,33.93911,67.709953,2704,85,235.0,13.0
2020-05-04,Afghanistan,N/A,33.93911,67.709953,2894,90,190.0,5.0
2020-05-05,Afghanistan,N/A,33.93911,67.709953,3224,95,330.0,5.0
2020-05-06,Afghanistan,N/A,33.93911,67.709953,3392,104,168.0,9.0
2020-05-07,Afghanistan,N/A,33.93911,67.709953,3563,106,171.0,2.0
2020-05-08,Afghanistan,N/A,33.93911,67.709953,3778,109,215.0,3.0
2020-05-09,Afghanistan,N/A,33.93911,67.709953,4033,115,255.0,6.0
2020-05-10,Afghanistan,N/A,33.93911,67.709953,4402,120,369.0,5.0
2020-05-11,Afghanistan,N/A,33.93911,67.709953,4687,122,285.0,2.0
2020-05-12,Afghanistan,N/A,33.93911,67.709953,4963,127,276.0,5.0
2020-05-13,Afghanistan,N/A,33.93911,67.709953,5226,132,263.0,5.0
2020-05-14,Afghanistan,N/A,33.93911,67.709953,5639,136,413.0,4.0
2020-05-15,Afghanistan,N/A,33.93911,67.709953,6053,153,414.0,17.0
2020-05-16,Afghanistan,N/A,33.93911,67.709953,6402,168,349.0,15.0
2020-05-17,Afghanistan,N/A,33.93911,67.709953,6664,169,262.0,1.0
2020-05-18,Afghanistan,N/A,33.93911,67.709953,7072,173,408.0,4.0
2020-05-19,Afghanistan,N/A,33.93911,67.709953,7653,178,581.0,5.0
2020-05-20,Afghanistan,N/A,33.93911,67.709953,8145,187,492.0,9.0
2020-05-21,Afghanistan,N/A,33.93911,67.709953,8676,193,531.0,6.0
2020-05-22,Afghanistan,N/A,33.93911,67.709953,9216,205,540.0,12.0
2020-05-23,Afghanistan,N/A,33.93911,67.709953,9998,216,782.0,11.0
2020-05-24,Afghanistan,N/A,33.93911,67.709953,10582,218,584.0,2.0
2020-05-25,Afghanistan,N/A,33.93911,67.709953,11173,219,591.0,1.0
2020-05-26,Afghanistan,N/A,33.93911,67.709953,11831,220,658.0,1.0
2020-05-27,Afghanistan,N/A,33.93911,67.709953,12456,227,625.0,7.0
2020-05-28,Afghanistan,N/A,33.93911,67.709953,13036,235,580.0,8.0
2020-05-29,Afghanistan,N/A,33.93911,67.709953,13659,246,623.0,11.0
2020-05-30,Afghanistan,N/A,33.93911,67.709953,14525,249,866.0,3.0
2020-05-31,Afghanistan,N/A,33.93911,67.709953,15205,257,680.0,8.0
2020-06-01,Afghanistan,N/A,33.93911,67.709953,15750,265,545.0,8.0
2020-06-02,Afghanistan,N/A,33.93911,67.709953,16509,270,759.0,5.0
2020-06-03,Afghanistan,N/A,33.93911,67.709953,17267,294,758.0,24.0
2020-06-04,Afghanistan,N/A,33.93911,67.709953,18054,300,787.0,6.0
2020-06-05,Afghanistan,N/A,33.93911,67.709953,18969,309,915.0,9.0
2020-06-06,Afghanistan,N/A,33.93911,67.709953,19551,327,582.0,18.0
2020-06-07,Afghanistan,N/A,33.93911,67.709953,20342,357,791.0,30.0
2020-06-08,Afghanistan,N/A,33.93911,67.709953,20917,369,575.0,12.0
2020-06-09,Afghanistan,N/A,33.93911,67.709953,21459,384,542.0,15.0
2020-06-10,Afghanistan,N/A,33.93911,67.709953,22142,405,683.0,21.0
2020-06-11,Afghanistan,N/A,33.93911,67.709953,22890,426,748.0,21.0
2020-06-12,Afghanistan,N/A,33.93911,67.709953,23546,446,656.0,20.0
2020-06-13,Afghanistan,N/A,33.93911,67.709953,24102,451,556.0,5.0
2020-06-14,Afghanistan,N/A,33.93911,67.709953,24766,471,664.0,20.0
2020-06-15,Afghanistan,N/A,33.93911,67.709953,25527,478,761.0,7.0
2020-06-16,Afghanistan,N/A,33.93911,67.709953,26310,491,783.0,13.0
2020-06-17,Afghanistan,N/A,33.93911,67.709953,26874,504,564.0,13.0
2020-06-18,Afghanistan,N/A,33.93911,67.709953,27532,546,658.0,42.0
2020-06-19,Afghanistan,N/A,33.93911,67.709953,27878,548,346.0,2.0
2020-06-20,Afghanistan,N/A,33.93911,67.709953,28424,569,546.0,21.0
2020-06-21,Afghanistan,N/A,33.93911,67.709953,28833,581,409.0,12.0
2020-06-22,Afghanistan,N/A,33.93911,67.709953,29157,598,324.0,17.0
2020-06-23,Afghanistan,N/A,33.93911,67.709953,29481,618,324.0,20.0
2020-06-24,Afghanistan,N/A,33.93911,67.709953,29640,639,159.0,21.0
2020-06-25,Afghanistan,N/A,33.93911,67.709953,30175,675,535.0,36.0
2020-06-26,Afghanistan,N/A,33.93911,67.709953,30451,683,276.0,8.0
2020-06-27,Afghanistan,N/A,33.93911,67.709953,30616,703,165.0,20.0
2020-06-28,Afghanistan,N/A,33.93911,67.709953,30967,721,351.0,18.0
2020-06-29,Afghanistan,N/A,33.93911,67.709953,31238,733,271.0,12.0
2020-06-30,Afghanistan,N/A,33.93911,67.709953,31517,746,279.0,13.0
2020-07-01,Afghanistan,N/A,33.93911,67.709953,31836,774,319.0,28.0
2020-07-02,Afghanistan,N/A,33.93911,67.709953,32022,807,186.0,33.0
2020-07-03,Afghanistan,N/A,33.93911,67.709953,32324,819,302.0,12.0
2020-07-04,Afghanistan,N/A,33.93911,67.709953,32672,826,348.0,7.0
2020-07-05,Afghanistan,N/A,33.93911,67.709953,32951,864,279.0,38.0
2020-07-06,Afghanistan,N/A,33.93911,67.709953,33190,898,239.0,34.0
2020-07-07,Afghanistan,N/A,33.93911,67.709953,33384,920,194.0,22.0
2020-07-08,Afghanistan,N/A,33.93911,67.709953,33594,936,210.0,16.0
2020-07-09,Afghanistan,N/A,33.93911,67.709953,33908,957,314.0,21.0
2020-07-10,Afghanistan,N/A,33.93911,67.709953,34194,971,286.0,14.0
2020-07-11,Afghanistan,N/A,33.93911,67.709953,34366,994,172.0,23.0
2020-07-12,Afghanistan,N/A,33.93911,67.709953,34451,1010,85.0,16.0
2020-07-13,Afghanistan,N/A,33.93911,67.709953,34455,1012,4.0,2.0
2020-07-14,Afghanistan,N/A,33.93911,67.709953,34740,1048,285.0,36.0
2020-07-15,Afghanistan,N/A,33.93911,67.709953,34994,1094,254.0,46.0
2020-07-16,Afghanistan,N/A,33.93911,67.709953,35070,1113,76.0,19.0
2020-07-17,Afghanistan,N/A,33.93911,67.709953,35229,1147,159.0,34.0
2020-07-18,Afghanistan,N/A,33.93911,67.709953,35301,1164,72.0,17.0
2020-07-19,Afghanistan,N/A,33.93911,67.709953,35475,1181,174.0,17.0
2020-07-20,Afghanistan,N/A,33.93911,67.709953,35526,1185,51.0,4.0
2020-07-21,Afghanistan,N/A,33.93911,67.709953,35615,1186,89.0,1.0
2020-07-22,Afghanistan,N/A,33.93911,67.709953,35727,1190,112.0,4.0
2020-07-23,Afghanistan,N/A,33.93911,67.709953,35928,1211,201.0,21.0
2020-01-22,Albania,N/A,41.1533,20.1683,0,0,,
2020-01-23,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-01-24,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-01-25,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-01-26,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-01-27,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-01-28,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-01-29,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-01-30,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-01-31,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-02-01,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-02-02,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-02-03,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-02-04,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-02-05,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-02-06,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-02-07,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-02-08,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-02-09,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-02-10,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-02-11,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-02-12,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-02-13,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-02-14,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-02-15,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-02-16,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-02-17,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-02-18,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-02-19,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-02-20,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-02-21,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-02-22,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-02-23,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-02-24,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-02-25,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-02-26,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-02-27,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-02-28,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-02-29,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-03-01,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-03-02,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-03-03,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-03-04,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-03-05,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-03-06,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-03-07,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-03-08,Albania,N/A,41.1533,20.1683,0,0,0.0,0.0
2020-03-09,Albania,N/A,41.1533,20.1683,2,0,2.0,0.0
2020-03-10,Albania,N/A,41.1533,20.1683,10,0,8.0,0.0
2020-03-11,Albania,N/A,41.1533,20.1683,12,1,2.0,1.0
2020-03-12,Albania,N/A,41.1533,20.1683,23,1,11.0,0.0
2020-03-13,Albania,N/A,41.1533,20.1683,33,1,10.0,0.0
2020-03-14,Albania,N/A,41.1533,20.1683,38,1,5.0,0.0
2020-03-15,Albania,N/A,41.1533,20.1683,42,1,4.0,0.0
2020-03-16,Albania,N/A,41.1533,20.1683,51,1,9.0,0.0
2020-03-17,Albania,N/A,41.1533,20.1683,55,1,4.0,0.0
2020-03-18,Albania,N/A,41.1533,20.1683,59,2,4.0,1.0
2020-03-19,Albania,N/A,41.1533,20.1683,64,2,5.0,0.0
2020-03-20,Albania,N/A,41.1533,20.1683,70,2,6.0,0.0
2020-03-21,Albania,N/A,41.1533,20.1683,76,2,6.0,0.0
2020-03-22,Albania,N/A,41.1533,20.1683,89,2,13.0,0.0
2020-03-23,Albania,N/A,41.1533,20.1683,104,4,15.0,2.0
2020-03-24,Albania,N/A,41.1533,20.1683,123,5,19.0,1.0
2020-03-25,Albania,N/A,41.1533,20.1683,146,5,23.0,0.0
2020-03-26,Albania,N/A,41.1533,20.1683,174,6,28.0,1.0
2020-03-27,Albania,N/A,41.1533,20.1683,186,8,12.0,2.0
2020-03-28,Albania,N/A,41.1533,20.1683,197,10,11.0,2.0
2020-03-29,Albania,N/A,41.1533,20.1683,212,10,15.0,0.0
2020-03-30,Albania,N/A,41.1533,20.1683,223,11,11.0,1.0
2020-03-31,Albania,N/A,41.1533,20.1683,243,15,20.0,4.0
2020-04-01,Albania,N/A,41.1533,20.1683,259,15,16.0,0.0
2020-04-02,Albania,N/A,41.1533,20.1683,277,16,18.0,1.0
2020-04-03,Albania,N/A,41.1533,20.1683,304,17,27.0,1.0
2020-04-04,Albania,N/A,41.1533,20.1683,333,20,29.0,3.0
2020-04-05,Albania,N/A,41.1533,20.1683,361,20,28.0,0.0
2020-04-06,Albania,N/A,41.1533,20.1683,377,21,16.0,1.0
2020-04-07,Albania,N/A,41.1533,20.1683,383,22,6.0,1.0
2020-04-08,Albania,N/A,41.1533,20.1683,400,22,17.0,0.0
2020-04-09,Albania,N/A,41.1533,20.1683,409,23,9.0,1.0
2020-04-10,Albania,N/A,41.1533,20.1683,416,23,7.0,0.0
2020-04-11,Albania,N/A,41.1533,20.1683,433,23,17.0,0.0
2020-04-12,Albania,N/A,41.1533,20.1683,446,23,13.0,0.0
2020-04-13,Albania,N/A,41.1533,20.1683,467,23,21.0,0.0
2020-04-14,Albania,N/A,41.1533,20.1683,475,24,8.0,1.0
2020-04-15,Albania,N/A,41.1533,20.1683,494,25,19.0,1.0
2020-04-16,Albania,N/A,41.1533,20.1683,518,26,24.0,1.0
2020-04-17,Albania,N/A,41.1533,20.1683,539,26,21.0,0.0
2020-04-18,Albania,N/A,41.1533,20.1683,548,26,9.0,0.0
2020-04-19,Albania,N/A,41.1533,20.1683,562,26,14.0,0.0
2020-04-20,Albania,N/A,41.1533,20.1683,584,26,22.0,0.0
2020-04-21,Albania,N/A,41.1533,20.1683,609,26,25.0,0.0
2020-04-22,Albania,N/A,41.1533,20.1683,634,27,25.0,1.0
2020-04-23,Albania,N/A,41.1533,20.1683,663,27,29.0,0.0
2020-04-24,Albania,N/A,41.1533,20.1683,678,27,15.0,0.0
2020-04-25,Albania,N/A,41.1533,20.1683,712,27,34.0,0.0
2020-04-26,Albania,N/A,41.1533,20.1683,726,28,14.0,1.0
2020-04-27,Albania,N/A,41.1533,20.1683,736,28,10.0,0.0
2020-04-28,Albania,N/A,41.1533,20.1683,750,30,14.0,2.0
2020-04-29,Albania,N/A,41.1533,20.1683,766,30,16.0,0.0
2020-04-30,Albania,N/A,41.1533,20.1683,773,31,7.0,1.0
2020-05-01,Albania,N/A,41.1533,20.1683,782,31,9.0,0.0
2020-05-02,Albania,N/A,41.1533,20.1683,789,31,7.0,0.0
2020-05-03,Albania,N/A,41.1533,20.1683,795,31,6.0,0.0
2020-05-04,Albania,N/A,41.1533,20.1683,803,31,8.0,0.0
2020-05-05,Albania,N/A,41.1533,20.1683,820,31,17.0,0.0
2020-05-06,Albania,N/A,41.1533,20.1683,832,31,12.0,0.0
2020-05-07,Albania,N/A,41.1533,20.1683,842,31,10.0,0.0
2020-05-08,Albania,N/A,41.1533,20.1683,850,31,8.0,0.0
2020-05-09,Albania,N/A,41.1533,20.1683,856,31,6.0,0.0
2020-05-10,Albania,N/A,41.1533,20.1683,868,31,12.0,0.0
2020-05-11,Albania,N/A,41.1533,20.1683,872,31,4.0,0.0
2020-05-12,Albania,N/A,41.1533,20.1683,876,31,4.0,0.0
2020-05-13,Albania,N/A,41.1533,20.1683,880,31,4.0,0.0
2020-05-14,Albania,N/A,41.1533,20.1683,898,31,18.0,0.0
2020-05-15,Albania,N/A,41.1533,20.1683,916,31,18.0,0.0
2020-05-16,Albania,N/A,41.1533,20.1683,933,31,17.0,0.0
2020-05-17,Albania,N/A,41.1533,20.1683,946,31,13.0,0.0
2020-05-18,Albania,N/A,41.1533,20.1683,948,31,2.0,0.0
2020-05-19,Albania,N/A,41.1533,20.1683,949,31,1.0,0.0
2020-05-20,Albania,N/A,41.1533,20.1683,964,31,15.0,0.0
2020-05-21,Albania,N/A,41.1533,20.1683,969,31,5.0,0.0
2020-05-22,Albania,N/A,41.1533,20.1683,981,31,12.0,0.0
2020-05-23,Albania,N/A,41.1533,20.1683,989,31,8.0,0.0
2020-05-24,Albania,N/A,41.1533,20.1683,998,32,9.0,1.0
2020-05-25,Albania,N/A,41.1533,20.1683,1004,32,6.0,0.0
2020-05-26,Albania,N/A,41.1533,20.1683,1029,33,25.0,1.0
2020-05-27,Albania,N/A,41.1533,20.1683,1050,33,21.0,0.0
2020-05-28,Albania,N/A,41.1533,20.1683,1076,33,26.0,0.0
2020-05-29,Albania,N/A,41.1533,20.1683,1099,33,23.0,0.0
2020-05-30,Albania,N/A,41.1533,20.1683,1122,33,23.0,0.0
2020-05-31,Albania,N/A,41.1533,20.1683,1137,33,15.0,0.0
2020-06-01,Albania,N/A,41.1533,20.1683,1143,33,6.0,0.0
2020-06-02,Albania,N/A,41.1533,20.1683,1164,33,21.0,0.0
2020-06-03,Albania,N/A,41.1533,20.1683,1184,33,20.0,0.0
2020-06-04,Albania,N/A,41.1533,20.1683,1197,33,13.0,0.0
2020-06-05,Albania,N/A,41.1533,20.1683,1212,33,15.0,0.0
2020-06-06,Albania,N/A,41.1533,20.1683,1232,34,20.0,1.0
2020-06-07,Albania,N/A,41.1533,20.1683,1246,34,14.0,0.0
2020-06-08,Albania,N/A,41.1533,20.1683,1263,34,17.0,0.0
2020-06-09,Albania,N/A,41.1533,20.1683,1299,34,36.0,0.0
2020-06-10,Albania,N/A,41.1533,20.1683,1341,34,42.0,0.0
2020-06-11,Albania,N/A,41.1533,20.1683,1385,35,44.0,1.0
2020-06-12,Albania,N/A,41.1533,20.1683,1416,36,31.0,1.0
2020-06-13,Albania,N/A,41.1533,20.1683,1464,36,48.0,0.0
2020-06-14,Albania,N/A,41.1533,20.1683,1521,36,57.0,0.0
2020-06-15,Albania,N/A,41.1533,20.1683,1590,36,69.0,0.0
2020-06-16,Albania,N/A,41.1533,20.1683,1672,37,82.0,1.0
2020-06-17,Albania,N/A,41.1533,20.1683,1722,38,50.0,1.0
2020-06-18,Albania,N/A,41.1533,20.1683,1788,39,66.0,1.0
2020-06-19,Albania,N/A,41.1533,20.1683,1838,42,50.0,3.0
2020-06-20,Albania,N/A,41.1533,20.1683,1891,43,53.0,1.0
2020-06-21,Albania,N/A,41.1533,20.1683,1962,44,71.0,1.0
2020-06-22,Albania,N/A,41.1533,20.1683,1995,44,33.0,0.0
2020-06-23,Albania,N/A,41.1533,20.1683,2047,45,52.0,1.0
2020-06-24,Albania,N/A,41.1533,20.1683,2114,47,67.0,2.0
2020-06-25,Albania,N/A,41.1533,20.1683,2192,49,78.0,2.0
2020-06-26,Albania,N/A,41.1533,20.1683,2269,51,77.0,2.0
2020-06-27,Albania,N/A,41.1533,20.1683,2330,53,61.0,2.0
2020-06-28,Albania,N/A,41.1533,20.1683,2402,55,72.0,2.0
2020-06-29,Albania,N/A,41.1533,20.1683,2466,58,64.0,3.0
2020-06-30,Albania,N/A,41.1533,20.1683,2535,62,69.0,4.0
2020-07-01,Albania,N/A,41.1533,20.1683,2580,65,45.0,3.0
2020-07-02,Albania,N/A,41.1533,20.1683,2662,69,82.0,4.0
2020-07-03,Albania,N/A,41.1533,20.1683,2752,72,90.0,3.0
2020-07-04,Albania,N/A,41.1533,20.1683,2819,74,67.0,2.0
2020-07-05,Albania,N/A,41.1533,20.1683,2893,76,74.0,2.0
2020-07-06,Albania,N/A,41.1533,20.1683,2964,79,71.0,3.0
2020-07-07,Albania,N/A,41.1533,20.1683,3038,81,74.0,2.0
2020-07-08,Albania,N/A,41.1533,20.1683,3106,83,68.0,2.0
2020-07-09,Albania,N/A,41.1533,20.1683,3188,83,82.0,0.0
2020-07-10,Albania,N/A,41.1533,20.1683,3278,85,90.0,2.0
2020-07-11,Albania,N/A,41.1533,20.1683,3371,89,93.0,4.0
2020-07-12,Albania,N/A,41.1533,20.1683,3454,93,83.0,4.0
2020-07-13,Albania,N/A,41.1533,20.1683,3571,95,117.0,2.0
